"","experiment","value","method","replicate","Beta_SSE","test_R2","test_SSE","test_SST"
"8454","theta",50,"MultiLORS",12,196.725055081516,0.714712789783722,1729300.13810773,6061611.16299863
"8455","theta",50,"MultiLORS",13,190.673126561125,0.715398318167518,1722102.00466464,6050919.98605361
"8456","theta",50,"MultiLORS",14,196.064659561308,0.714462356202452,1704805.28494836,5970509.74531787
"8457","theta",50,"MultiLORS",15,207.454758063922,0.71231537238472,1737699.81340525,6040294.28965206
"8458","theta",50,"MultiLORS",16,191.774358513298,0.714854389514758,1703458.35241559,5973994.65317654
"8459","theta",50,"MultiLORS",17,193.328568635633,0.71642323796869,1702113.62587711,6002302.91679957
"8460","theta",50,"MultiLORS",18,202.443933733802,0.712391060599087,1727418.20252577,6006135.29650353
"8461","theta",50,"MultiLORS",19,194.800114534663,0.712872075883642,1722494.11556205,5999047.70970313
"8462","theta",50,"MultiLORS",2,199.017656775409,0.712273461940053,1745600.08000972,6066872.00902555
"8463","theta",50,"MultiLORS",20,186.143976389092,0.713502482934655,1711036.23495916,5972255.02156414
"8464","theta",50,"MultiLORS",21,179.220438222649,0.716368054922061,1697790.37888941,5985892.66248861
"8465","theta",50,"MultiLORS",22,202.057771354519,0.713086430679805,1712833.90571172,5969860.22574693
"8466","theta",50,"MultiLORS",23,187.498984161758,0.715314636646916,1738284.12411277,6105983.47466443
"8467","theta",50,"MultiLORS",24,205.05018465049,0.712565459837043,1725651.55753266,6003633.23264603
"8468","theta",50,"MultiLORS",25,207.716461523018,0.713341009917646,1707103.99760186,5955173.41741639
"8469","theta",50,"MultiLORS",26,210.635363464862,0.708597153408057,1751335.14391538,6010013.84989148
"8470","theta",50,"MultiLORS",27,212.926692310279,0.712025004313745,1724515.80112908,5988422.00524908
"8471","theta",50,"MultiLORS",28,196.836135076992,0.714591017328389,1726313.2339081,6048559.57142168
"8472","theta",50,"MultiLORS",29,190.381318434137,0.716510375382104,1713309.04650698,6043639.33535937
"8473","theta",50,"MultiLORS",3,190.688771896936,0.712939491161685,1715817.14488107,5977196.76532552
"8474","theta",50,"MultiLORS",30,193.023089817479,0.714850395948826,1714227.67066605,6011678.24297033
"8475","theta",50,"MultiLORS",31,205.966294828633,0.712367727984524,1733657.69451373,6027340.68178707
"8476","theta",50,"MultiLORS",32,215.507149545181,0.712137522295213,1745676.89753311,6064273.85552961
"8477","theta",50,"MultiLORS",33,212.265406376064,0.712554179237105,1744426.11855023,6068712.75400855
"8478","theta",50,"MultiLORS",34,205.250913970684,0.714327027082708,1738049.52218153,6084053.05000529
"8479","theta",50,"MultiLORS",35,207.46229438817,0.712697866340197,1740009.31221888,6056374.48651615
"8480","theta",50,"MultiLORS",36,217.451404504236,0.710744360024932,1715874.67637664,5932035.33222217
"8481","theta",50,"MultiLORS",37,213.520432096879,0.712753675742711,1721141.30837262,5991865.38878381
"8482","theta",50,"MultiLORS",38,183.463698064824,0.714334074687844,1712390.20460729,5994380.33337756
"8483","theta",50,"MultiLORS",39,192.503740422153,0.716608324795523,1696263.80918223,5985580.93831909
"8484","theta",50,"MultiLORS",4,195.304672028676,0.716400738003518,1710069.08458176,6029878.47197915
"8485","theta",50,"MultiLORS",40,198.903980054077,0.712304644273812,1719234.38567918,5975885.08629054
"8486","theta",50,"MultiLORS",41,201.619173005263,0.711912550510982,1725075.74556033,5988028.10959001
"8487","theta",50,"MultiLORS",42,191.776337780588,0.715962814967784,1690484.98958625,5951632.66878073
"8488","theta",50,"MultiLORS",43,176.646731322836,0.715863674622744,1687817.45121318,5940167.80139679
"8489","theta",50,"MultiLORS",44,199.260299422438,0.713469816924012,1730625.79340924,6039942.37127288
"8490","theta",50,"MultiLORS",45,196.119132120322,0.715658432074548,1713572.0979528,6026456.52710918
"8491","theta",50,"MultiLORS",46,194.551562715011,0.712444173400203,1734485.34031925,6031821.23217139
"8492","theta",50,"MultiLORS",47,192.252788403623,0.716419863404689,1717782.4602552,6057485.12882124
"8493","theta",50,"MultiLORS",48,214.464223723764,0.710890898279285,1718683.80901009,5944758.56616361
"8494","theta",50,"MultiLORS",49,187.567737526019,0.716023705722127,1685884.74297281,5936709.42590427
"8495","theta",50,"MultiLORS",5,197.859512538167,0.712814394766229,1720259.33165384,5990061.13225466
"8496","theta",50,"MultiLORS",50,204.629663669192,0.712321971371444,1726059.8038002,5999970.9120256
"8497","theta",50,"MultiLORS",6,195.880324426622,0.713024975146138,1721927.11869192,6000268.2099907
"8498","theta",50,"MultiLORS",7,203.874690060627,0.712649076770278,1714563.12875144,5966791.78713038
"8499","theta",50,"MultiLORS",8,196.607496858798,0.714878294895056,1728191.63749566,6061241.94178614
"8500","theta",50,"MultiLORS",9,199.468865663661,0.713219869663566,1734328.53353319,6047589.59938605
"8501","theta",50,"ORC_ALL_glmnet",1,167.646495098713,0.722701138941607,1666252.21127034,6008867.85077513
"8502","theta",50,"ORC_ALL_glmnet",10,156.905115716776,0.7238026826139,1655357.96517537,5993389.00479372
"8503","theta",50,"ORC_ALL_glmnet",11,158.054473205119,0.722841242635911,1658395.20933181,5983556.95163284
"8504","theta",50,"ORC_ALL_glmnet",12,159.847175870066,0.723716205369024,1672912.30034404,6055050.39692429
"8505","theta",50,"ORC_ALL_glmnet",13,156.674580665985,0.724465586661033,1663795.14635367,6038429.56018291
"8506","theta",50,"ORC_ALL_glmnet",14,155.620431554143,0.725230735392927,1638568.31819409,5963433.79430478
"8507","theta",50,"ORC_ALL_glmnet",15,159.582048246678,0.722640921013292,1673107.73810519,6032280.40782963
"8508","theta",50,"ORC_ALL_glmnet",16,149.073986513988,0.725133964436394,1640133.96433347,5967030.30612865
"8509","theta",50,"ORC_ALL_glmnet",17,156.611393882907,0.723903247190108,1653354.70026295,5988316.35445337
"8510","theta",50,"ORC_ALL_glmnet",18,159.155632385913,0.72313370075038,1659744.33456969,5994750.31474769
"8511","theta",50,"ORC_ALL_glmnet",19,152.438577328802,0.721631709718467,1668400.33242579,5993499.94476176
"8512","theta",50,"ORC_ALL_glmnet",2,155.367347659954,0.723398310600016,1673901.15379167,6051666.41397877
"8513","theta",50,"ORC_ALL_glmnet",20,160.025739480003,0.722154804781807,1657945.50441812,5967155.57062678
"8514","theta",50,"ORC_ALL_glmnet",21,156.85257609502,0.722375500969444,1660204.24571417,5980035.08880335
"8515","theta",50,"ORC_ALL_glmnet",22,162.055824823756,0.723422543206499,1649271.8389775,5963146.30302241
"8516","theta",50,"ORC_ALL_glmnet",23,157.012546583895,0.723971838070957,1681962.88291508,6093446.66558863
"8517","theta",50,"ORC_ALL_glmnet",24,157.954805469074,0.722273885179292,1666545.35808058,6000679.33531009
"8518","theta",50,"ORC_ALL_glmnet",25,163.297092957469,0.722728183993347,1648787.77872003,5946467.26979445
"8519","theta",50,"ORC_ALL_glmnet",26,152.395586692107,0.723130961247684,1660218.67556428,5996404.231567
"8520","theta",50,"ORC_ALL_glmnet",27,169.10059514783,0.722587907965934,1658774.9283874,5979461.51598794
"8521","theta",50,"ORC_ALL_glmnet",28,158.345749014249,0.721901282146326,1680198.64319297,6041734.59036597
"8522","theta",50,"ORC_ALL_glmnet",29,163.917302490664,0.725011919836678,1661017.56976346,6040325.70712497
"8523","theta",50,"ORC_ALL_glmnet",3,149.621338689677,0.721846104055222,1660883.40314691,5971095.23670537
"8524","theta",50,"ORC_ALL_glmnet",30,164.67183771643,0.72254000650316,1665276.88490434,6001863.05750528
"8525","theta",50,"ORC_ALL_glmnet",31,158.785071461277,0.723274670884963,1665438.28867485,6018380.37017029
"8526","theta",50,"ORC_ALL_glmnet",32,157.657698872183,0.723438676321123,1673854.09889256,6052379.54688167
"8527","theta",50,"ORC_ALL_glmnet",33,158.496479132807,0.724372305405904,1671364.50086444,6063848.2040993
"8528","theta",50,"ORC_ALL_glmnet",34,159.035660444981,0.725399887119687,1667485.53312391,6072413.86623428
"8529","theta",50,"ORC_ALL_glmnet",35,149.66313566229,0.724429464608047,1666900.51982889,6048906.92489312
"8530","theta",50,"ORC_ALL_glmnet",36,159.309018795587,0.723372271999569,1638512.01951361,5923166.2399044
"8531","theta",50,"ORC_ALL_glmnet",37,153.115789105978,0.72537112383104,1643778.44197929,5985453.76913673
"8532","theta",50,"ORC_ALL_glmnet",38,148.481839500991,0.725303848687056,1643742.13262794,5983855.70664703
"8533","theta",50,"ORC_ALL_glmnet",39,156.056069043081,0.724888758962156,1645362.97714122,5980718.820991
"8534","theta",50,"ORC_ALL_glmnet",4,151.206503061275,0.724948922669263,1655976.27876118,6020613.67958195
"8535","theta",50,"ORC_ALL_glmnet",40,150.250485406111,0.72336962870745,1651044.19826807,5968412.61700082
"8536","theta",50,"ORC_ALL_glmnet",41,151.726079272213,0.723616965245438,1652096.82468685,5977562.35708884
"8537","theta",50,"ORC_ALL_glmnet",42,154.56554326169,0.725281758552293,1633562.29059103,5946318.97023838
"8538","theta",50,"ORC_ALL_glmnet",43,151.555398815104,0.723216826412435,1641881.42172581,5932013.13665251
"8539","theta",50,"ORC_ALL_glmnet",44,152.193396951721,0.723432052384323,1667684.85397277,6029928.15454598
"8540","theta",50,"ORC_ALL_glmnet",45,153.568776754417,0.725732276326361,1650558.86023982,6018057.2403185
"8541","theta",50,"ORC_ALL_glmnet",46,150.035231192403,0.724302902450555,1660898.67662683,6024360.3991114
"8542","theta",50,"ORC_ALL_glmnet",47,156.491398150895,0.72532578104734,1659662.15299955,6042293.15487959
"8543","theta",50,"ORC_ALL_glmnet",48,154.567017499421,0.72394934912807,1639330.02836675,5938511.7303248
"8544","theta",50,"ORC_ALL_glmnet",49,154.507482379657,0.723187525431865,1641336.33125289,5929416.05617159
"8545","theta",50,"ORC_ALL_glmnet",5,163.146641842554,0.722017482220863,1662383.18712109,5980171.70432958
"8546","theta",50,"ORC_ALL_glmnet",50,156.032408757158,0.722872094235479,1660636.50907728,5992310.67869556
"8547","theta",50,"ORC_ALL_glmnet",6,153.85905360495,0.722170166325427,1665023.30292366,5992960.8023087
"8548","theta",50,"ORC_ALL_glmnet",7,168.349913523769,0.722167038506884,1655949.85255323,5960235.40063032
"8549","theta",50,"ORC_ALL_glmnet",8,160.332980384161,0.723535258369359,1673025.75816525,6051497.73637473
"8550","theta",50,"ORC_ALL_glmnet",9,154.061696976874,0.723836504007853,1667617.69378884,6038516.01674487
"8551","theta",50,"ORC_ALL_MultiLORS",1,42.4889296499572,0.742702565586541,1546066.28173396,6008867.85077513
"8552","theta",50,"ORC_ALL_MultiLORS",10,44.3331835690584,0.743261132645025,1538735.9047085,5993389.00479372
"8553","theta",50,"ORC_ALL_MultiLORS",11,43.5864678635405,0.742707431826081,1539524.73490052,5983556.95163284
"8554","theta",50,"ORC_ALL_MultiLORS",12,42.9290382815706,0.744045657885869,1549816.44081266,6055050.39692429
"8555","theta",50,"ORC_ALL_MultiLORS",13,41.9564412652036,0.743738775450323,1547415.35344944,6038429.56018291
"8556","theta",50,"ORC_ALL_MultiLORS",14,39.4299003200545,0.744748662817644,1522174.45019475,5963433.79430478
"8557","theta",50,"ORC_ALL_MultiLORS",15,41.6719815761702,0.743110663436669,1549628.51193133,6032280.40782963
"8558","theta",50,"ORC_ALL_MultiLORS",16,40.1720884432523,0.74443997010391,1524934.44342511,5967030.30612865
"8559","theta",50,"ORC_ALL_MultiLORS",17,46.9353127948316,0.743212385081298,1537725.47403874,5988316.35445337
"8560","theta",50,"ORC_ALL_MultiLORS",18,41.4685307941693,0.743667200150758,1536651.1325764,5994750.31474769
"8561","theta",50,"ORC_ALL_MultiLORS",19,40.4009240279332,0.741524214236747,1549174.60769431,5993499.94476176
"8562","theta",50,"ORC_ALL_MultiLORS",2,44.5682082298512,0.74340985865675,1552797.94052501,6051666.41397877
"8563","theta",50,"ORC_ALL_MultiLORS",20,44.6659652550848,0.742127181908609,1538767.22298727,5967155.57062678
"8564","theta",50,"ORC_ALL_MultiLORS",21,42.7172242080719,0.742162897017627,1541874.92302999,5980035.08880335
"8565","theta",50,"ORC_ALL_MultiLORS",22,40.0383440273829,0.745131464422247,1519818.36568721,5963146.30302241
"8566","theta",50,"ORC_ALL_MultiLORS",23,42.1258160644501,0.743151111484317,1565095.00328603,6093446.66558863
"8567","theta",50,"ORC_ALL_MultiLORS",24,41.6851769897744,0.741946439190667,1548496.66975175,6000679.33531009
"8568","theta",50,"ORC_ALL_MultiLORS",25,42.1543466494643,0.743354065233166,1526136.65101678,5946467.26979445
"8569","theta",50,"ORC_ALL_MultiLORS",26,40.5776220526063,0.741806475817664,1548232.74097015,5996404.231567
"8570","theta",50,"ORC_ALL_MultiLORS",27,45.3855830692522,0.742658124442082,1538765.84135073,5979461.51598794
"8571","theta",50,"ORC_ALL_MultiLORS",28,44.0421896525334,0.741547105751918,1561503.79115884,6041734.59036597
"8572","theta",50,"ORC_ALL_MultiLORS",29,42.1867636496495,0.745691033738792,1536108.98645995,6040325.70712497
"8573","theta",50,"ORC_ALL_MultiLORS",3,40.4814178859807,0.740570412590265,1549078.77364271,5971095.23670537
"8574","theta",50,"ORC_ALL_MultiLORS",30,42.6757807074449,0.743165710837721,1541484.23202372,6001863.05750528
"8575","theta",50,"ORC_ALL_MultiLORS",31,39.7714351879541,0.742824570391136,1547779.5572481,6018380.37017029
"8576","theta",50,"ORC_ALL_MultiLORS",32,41.6519186525313,0.743351037080259,1553336.93390383,6052379.54688167
"8577","theta",50,"ORC_ALL_MultiLORS",33,41.0048421150081,0.743507631758354,1555330.78652728,6063848.2040993
"8578","theta",50,"ORC_ALL_MultiLORS",34,42.9162608213452,0.74513902319041,1547621.32954057,6072413.86623428
"8579","theta",50,"ORC_ALL_MultiLORS",35,40.2995042568377,0.7435398497004,1551303.57910638,6048906.92489312
"8580","theta",50,"ORC_ALL_MultiLORS",36,43.1479841423396,0.74418766042918,1515219.01349684,5923166.2399044
"8581","theta",50,"ORC_ALL_MultiLORS",37,41.3411567733069,0.744174869392412,1531229.49223508,5985453.76913673
"8582","theta",50,"ORC_ALL_MultiLORS",38,38.6652556096381,0.743935978202499,1532250.15809996,5983855.70664703
"8583","theta",50,"ORC_ALL_MultiLORS",39,42.4849376347056,0.745011590702675,1525013.97861907,5980718.820991
"8584","theta",50,"ORC_ALL_MultiLORS",4,41.521984913188,0.744347823366524,1539182.9918544,6020613.67958195
"8585","theta",50,"ORC_ALL_MultiLORS",40,39.5503704382922,0.742554236306737,1536542.54422028,5968412.61700082
"8586","theta",50,"ORC_ALL_MultiLORS",41,41.1198056520605,0.742753942232816,1537704.35141862,5977562.35708884
"8587","theta",50,"ORC_ALL_MultiLORS",42,41.6231609307148,0.744893202138843,1516946.39155857,5946318.97023838
"8588","theta",50,"ORC_ALL_MultiLORS",43,42.0079589421069,0.742573950221252,1527054.7090041,5932013.13665251
"8589","theta",50,"ORC_ALL_MultiLORS",44,42.2297796021823,0.742951487658968,1549984.06164935,6029928.15454598
"8590","theta",50,"ORC_ALL_MultiLORS",45,41.3771805794463,0.745117160278494,1533899.51901895,6018057.2403185
"8591","theta",50,"ORC_ALL_MultiLORS",46,43.1696665375703,0.743417830699716,1545743.45985073,6024360.3991114
"8592","theta",50,"ORC_ALL_MultiLORS",47,40.7152513366515,0.744902987223037,1541370.93413247,6042293.15487959
"8593","theta",50,"ORC_ALL_MultiLORS",48,40.8828411323607,0.74350075389548,1523223.78181116,5938511.7303248
"8594","theta",50,"ORC_ALL_MultiLORS",49,42.3199352301916,0.742542226110473,1526574.25828676,5929416.05617159
"8595","theta",50,"ORC_ALL_MultiLORS",5,43.5888494996547,0.741995698364458,1542910.02423619,5980171.70432958
"8596","theta",50,"ORC_ALL_MultiLORS",50,40.6675233995185,0.742619633592662,1542303.11810927,5992310.67869555
"8597","theta",50,"ORC_ALL_MultiLORS",6,43.8003167327591,0.741933492806505,1546582.46199933,5992960.8023087
"8598","theta",50,"ORC_ALL_MultiLORS",7,42.7390550587458,0.742852788528644,1532657.91298495,5960235.40063032
"8599","theta",50,"ORC_ALL_MultiLORS",8,45.8233539037569,0.744174305366531,1548128.61198093,6051497.73637473
"8600","theta",50,"ORC_ALL_MultiLORS",9,43.7175369987957,0.742275934033573,1556270.90023888,6038516.01674487
"8601","theta",50,"ORC_L_ALL_glmnet",1,31.5879054737573,0.744536324906488,1535061.74287124,6008923.74350026
"8602","theta",50,"ORC_L_ALL_glmnet",10,32.7642660544759,0.744942196371898,1528561.38270147,5992999.86496495
"8603","theta",50,"ORC_L_ALL_glmnet",11,31.8074104643403,0.744405612656408,1529314.66868712,5983365.61526792
"8604","theta",50,"ORC_L_ALL_glmnet",12,32.0898137169195,0.745732021048119,1539327.47866712,6053957.2659223
"8605","theta",50,"ORC_L_ALL_glmnet",13,32.6351820396758,0.745231984209747,1538066.72531259,6037126.44439189
"8606","theta",50,"ORC_L_ALL_glmnet",14,30.1057885897732,0.746248234426382,1513088.68995514,5962869.60421627
"8607","theta",50,"ORC_L_ALL_glmnet",15,32.026471550871,0.744913929575468,1538562.48798245,6031542.55119405
"8608","theta",50,"ORC_L_ALL_glmnet",16,30.4375578983653,0.746121874500453,1514704.64992721,5966266.87292092
"8609","theta",50,"ORC_L_ALL_glmnet",17,32.6991981215213,0.745153999913078,1525492.74126059,5985939.51147077
"8610","theta",50,"ORC_L_ALL_glmnet",18,31.3199993740216,0.745682548547919,1524426.1133419,5994186.02474134
"8611","theta",50,"ORC_L_ALL_glmnet",19,31.4750350722015,0.743065591190855,1539823.32792377,5993059.99947861
"8612","theta",50,"ORC_L_ALL_glmnet",2,32.1077805710298,0.74519894419412,1541284.22442815,6048971.10631434
"8613","theta",50,"ORC_L_ALL_glmnet",20,32.1515356672728,0.743715180462274,1529061.83929905,5966259.89029355
"8614","theta",50,"ORC_L_ALL_glmnet",21,30.8364864924341,0.744148827953773,1529936.06439673,5979789.15695684
"8615","theta",50,"ORC_L_ALL_glmnet",22,30.1822329564207,0.746725543910219,1510329.18464668,5963211.63991088
"8616","theta",50,"ORC_L_ALL_glmnet",23,32.7480149415981,0.744774263467504,1555190.01778482,6093390.26272848
"8617","theta",50,"ORC_L_ALL_glmnet",24,32.0229031705003,0.743787096487436,1537112.46235429,5999356.16544352
"8618","theta",50,"ORC_L_ALL_glmnet",25,30.1451102091225,0.745127091425515,1515279.68691548,5945236.37443659
"8619","theta",50,"ORC_L_ALL_glmnet",26,31.5660732167934,0.743394385826584,1538491.38661644,5995548.42777803
"8620","theta",50,"ORC_L_ALL_glmnet",27,31.7826918616241,0.744523928055041,1527161.64956,5977709.13703815
"8621","theta",50,"ORC_L_ALL_glmnet",28,33.7591925502314,0.743468852928435,1549664.85078302,6040844.81932601
"8622","theta",50,"ORC_L_ALL_glmnet",29,32.1961372880208,0.747340742139547,1526144.52699567,6040326.96018833
"8623","theta",50,"ORC_L_ALL_glmnet",3,30.7722507778928,0.742494577845015,1537510.46168127,5970788.68792085
"8624","theta",50,"ORC_L_ALL_glmnet",30,32.4456883000127,0.744796306437264,1531530.37104535,6001207.70065917
"8625","theta",50,"ORC_L_ALL_glmnet",31,31.4445435484647,0.744324872412339,1538430.85162078,6017131.45168301
"8626","theta",50,"ORC_L_ALL_glmnet",32,30.732691277879,0.745138563875654,1542282.57086564,6051455.23119931
"8627","theta",50,"ORC_L_ALL_glmnet",33,30.9068490934295,0.744985238147027,1546257.78577996,6063405.01445734
"8628","theta",50,"ORC_L_ALL_glmnet",34,34.3590458912217,0.746864531394748,1536945.69334256,6071633.1133324
"8629","theta",50,"ORC_L_ALL_glmnet",35,31.6519972709023,0.745184738696049,1541321.8433414,6048781.51902712
"8630","theta",50,"ORC_L_ALL_glmnet",36,32.7045050479688,0.745876634205667,1504660.90567036,5920986.05717396
"8631","theta",50,"ORC_L_ALL_glmnet",37,31.0793188296184,0.745738567471636,1521700.10732443,5984785.39270668
"8632","theta",50,"ORC_L_ALL_glmnet",38,29.3541362795957,0.745627004039558,1521845.53919808,5982732.30006985
"8633","theta",50,"ORC_L_ALL_glmnet",39,32.9146066268805,0.746790739052297,1513881.62859131,5978776.69610191
"8634","theta",50,"ORC_L_ALL_glmnet",4,32.4425230159382,0.745921327223952,1529367.78127637,6019268.61694682
"8635","theta",50,"ORC_L_ALL_glmnet",40,30.8262268049043,0.744162245587482,1526762.47163075,5967698.06370709
"8636","theta",50,"ORC_L_ALL_glmnet",41,31.0086055125791,0.744649057611524,1526175.44896196,5976776.2542271
"8637","theta",50,"ORC_L_ALL_glmnet",42,31.3270494419017,0.746520867864981,1506807.37400127,5944502.65514815
"8638","theta",50,"ORC_L_ALL_glmnet",43,30.752640609133,0.744273348368185,1516467.19037282,5930031.85509257
"8639","theta",50,"ORC_L_ALL_glmnet",44,32.1289502482162,0.744771718755476,1538887.23942978,6029454.22790132
"8640","theta",50,"ORC_L_ALL_glmnet",45,33.3787513138433,0.746574262180097,1525003.43115687,6017555.45539977
"8641","theta",50,"ORC_L_ALL_glmnet",46,32.0344635057552,0.74507113160906,1535428.37006884,6022967.81749419
"8642","theta",50,"ORC_L_ALL_glmnet",47,31.243383011499,0.746713302554854,1530008.70558641,6040620.06026891
"8643","theta",50,"ORC_L_ALL_glmnet",48,31.3616832941494,0.745082804443695,1513520.90080406,5937304.06260399
"8644","theta",50,"ORC_L_ALL_glmnet",49,31.4128046752739,0.744180862336703,1516882.89872195,5929512.98553134
"8645","theta",50,"ORC_L_ALL_glmnet",5,32.3485145959816,0.743769671850535,1531834.35774853,5978349.12366416
"8646","theta",50,"ORC_L_ALL_glmnet",50,31.5637052664333,0.744357725367546,1531467.18134951,5990664.82079836
"8647","theta",50,"ORC_L_ALL_glmnet",6,30.8727781945196,0.743650685281061,1536005.38625994,5991845.10379522
"8648","theta",50,"ORC_L_ALL_glmnet",7,33.3464615119287,0.744514154571497,1522209.47759947,5958097.11119771
"8649","theta",50,"ORC_L_ALL_glmnet",8,31.330054926576,0.746018354437234,1536552.64329755,6049857.02763243
"8650","theta",50,"ORC_L_ALL_glmnet",9,34.3221368358597,0.743967415768602,1546034.12220098,6038427.20582668
"8651","theta",50,"ORC_L_glmnet",1,111.011241388229,0.731092150156796,1616123.68222301,6009953.53302386
"8652","theta",50,"ORC_L_glmnet",10,116.975087755736,0.731307160627101,1612429.86585221,6001015.3959274
"8653","theta",50,"ORC_L_glmnet",11,106.240463501898,0.731826579757575,1606503.41889695,5990539.32132683
"8654","theta",50,"ORC_L_glmnet",12,109.29933598266,0.733220886653045,1616594.33760157,6059673.55285094
"8655","theta",50,"ORC_L_glmnet",13,108.055258673739,0.73285859745701,1615232.34751727,6046357.21809289
"8656","theta",50,"ORC_L_glmnet",14,107.244028605039,0.733166785393612,1592568.89704139,5968405.76759017
"8657","theta",50,"ORC_L_glmnet",15,109.930382946844,0.731971086434137,1618217.07691125,6037472.05994479
"8658","theta",50,"ORC_L_glmnet",16,111.286373127813,0.73194646518483,1601041.33025539,5972841.69880224
"8659","theta",50,"ORC_L_glmnet",17,118.024674188646,0.731770305794566,1607765.60944037,5993988.15333624
"8660","theta",50,"ORC_L_glmnet",18,111.611812951019,0.732010378054173,1608948.14530462,6003770.34611386
"8661","theta",50,"ORC_L_glmnet",19,105.844814811113,0.730582119535113,1615504.53933958,5996278.11098505
"8662","theta",50,"ORC_L_glmnet",2,116.449217969616,0.730922731276541,1629898.88771278,6057363.7284385
"8663","theta",50,"ORC_L_glmnet",20,108.845776424326,0.730523794460431,1609093.31107126,5971188.83965802
"8664","theta",50,"ORC_L_glmnet",21,103.68046319908,0.732175328682489,1603205.86628395,5986027.56944421
"8665","theta",50,"ORC_L_glmnet",22,112.438737604867,0.732810642020442,1594920.55145803,5969251.78277516
"8666","theta",50,"ORC_L_glmnet",23,108.273837751676,0.731852051824418,1636833.75287015,6104218.82399923
"8667","theta",50,"ORC_L_glmnet",24,118.852572355631,0.729424710890963,1624186.03608621,6002713.8525266
"8668","theta",50,"ORC_L_glmnet",25,119.287495834976,0.730147446344982,1606328.15654262,5952614.25095189
"8669","theta",50,"ORC_L_glmnet",26,117.576546541177,0.729426886935172,1625324.60411814,6006970.11505618
"8670","theta",50,"ORC_L_glmnet",27,118.912825579286,0.730269513778936,1614079.10150212,5984044.01413959
"8671","theta",50,"ORC_L_glmnet",28,114.399145873145,0.729900891229428,1633612.37970125,6048196.11266793
"8672","theta",50,"ORC_L_glmnet",29,108.335254688641,0.734671660357609,1603414.6662813,6043133.83350747
"8673","theta",50,"ORC_L_glmnet",3,118.128906532351,0.727930393984542,1625934.99450614,5976172.85634532
"8674","theta",50,"ORC_L_glmnet",30,108.846072173258,0.732112739737629,1609274.9222177,6007284.26070565
"8675","theta",50,"ORC_L_glmnet",31,107.516513468267,0.732092548220455,1613665.13913992,6023218.57201558
"8676","theta",50,"ORC_L_glmnet",32,122.738070086158,0.730404571738541,1633161.31218804,6057822.72614863
"8677","theta",50,"ORC_L_glmnet",33,116.535625285429,0.730895311872496,1632509.70700087,6066448.4084624
"8678","theta",50,"ORC_L_glmnet",34,110.076212697477,0.734141294374357,1616219.09734349,6079240.82658891
"8679","theta",50,"ORC_L_glmnet",35,114.679817503941,0.730900813152403,1628664.11401598,6052281.81138417
"8680","theta",50,"ORC_L_glmnet",36,118.598394549018,0.731459433566183,1591402.20182029,5926114.71314707
"8681","theta",50,"ORC_L_glmnet",37,117.121522106807,0.731767777576615,1606868.55436271,5990587.33453129
"8682","theta",50,"ORC_L_glmnet",38,105.198783793924,0.732628027170498,1601769.30477958,5990789.86413057
"8683","theta",50,"ORC_L_glmnet",39,115.429130578666,0.733318680440065,1595399.33120802,5982418.76799123
"8684","theta",50,"ORC_L_glmnet",4,116.761400042925,0.732509382447146,1612199.08504629,6027123.86623331
"8685","theta",50,"ORC_L_glmnet",40,114.301082503536,0.730466506750012,1610553.9918713,5975338.99201734
"8686","theta",50,"ORC_L_glmnet",41,118.185268232986,0.730345570204156,1614912.59498819,5988822.79149224
"8687","theta",50,"ORC_L_glmnet",42,113.27121498231,0.73223509711995,1593133.21763212,5949746.2157906
"8688","theta",50,"ORC_L_glmnet",43,100.92504234151,0.731463361278334,1593871.02181146,5935394.99637321
"8689","theta",50,"ORC_L_glmnet",44,114.699553000176,0.731346103090636,1621562.56161012,6035879.54712301
"8690","theta",50,"ORC_L_glmnet",45,111.457435047312,0.73404765228207,1601766.89081791,6022758.98130726
"8691","theta",50,"ORC_L_glmnet",46,113.05115484509,0.73120645145376,1620434.52644902,6028546.94695272
"8692","theta",50,"ORC_L_glmnet",47,109.453978170355,0.733797107315643,1611574.69107052,6053933.80522502
"8693","theta",50,"ORC_L_glmnet",48,120.20216799619,0.730142529023304,1603447.49460261,5941831.02954031
"8694","theta",50,"ORC_L_glmnet",49,102.058739571741,0.7325524503769,1587752.51472685,5936687.46251139
"8695","theta",50,"ORC_L_glmnet",5,115.602181465552,0.729672804029976,1618246.86812776,5986252.55709455
"8696","theta",50,"ORC_L_glmnet",50,114.949118778413,0.730319605984677,1616647.46799344,5994679.27172184
"8697","theta",50,"ORC_L_glmnet",6,116.666147758768,0.729481880136488,1622233.7532477,5996765.59213922
"8698","theta",50,"ORC_L_glmnet",7,116.350895107388,0.730436839610392,1607429.31392355,5963089.73229239
"8699","theta",50,"ORC_L_glmnet",8,109.07903230241,0.733289278424891,1616496.51810201,6060860.65290322
"8700","theta",50,"ORC_L_glmnet",9,113.299477879826,0.731552084240237,1622630.50491597,6044489.11560214
"8701","theta",60,"glmnet",1,444.611224155203,0.674728198934049,2281777.59575098,7014987.42981515
"8702","theta",60,"glmnet",10,441.27005331055,0.67418194519354,2282016.01100632,7003958.12123387
"8703","theta",60,"glmnet",11,463.567173020658,0.670226351335699,2305612.57716993,6991500.34124459
"8704","theta",60,"glmnet",12,478.524841439471,0.671325490073615,2324700.29883549,7072955.85336438
