"","experiment","value","method","name","mean","two_se","group"
"461","theta","10","glmnet","Beta_SSE",132.640562879002,1.40391786560777,"thetaglmnetBeta_SSE"
"462","theta","10","glmnet","test_R2",0.671374383026399,0.000765142611814928,"thetaglmnettest_R2"
"463","theta","10","glmnet","test_SSE",658152.779897231,1738.31022514821,"thetaglmnettest_SSE"
"464","theta","10","glmnet","test_SST",2002749.93972213,2908.96695440193,"thetaglmnettest_SST"
"465","theta","10","MultiLORS","Beta_SSE",112.749085396767,1.13167941150786,"thetaMultiLORSBeta_SSE"
"466","theta","10","MultiLORS","test_R2",0.684864509747483,0.000587718074581299,"thetaMultiLORStest_R2"
"467","theta","10","MultiLORS","test_SSE",631134.127411823,1365.95929250709,"thetaMultiLORStest_SSE"
"468","theta","10","MultiLORS","test_SST",2002749.93972213,2908.96695440193,"thetaMultiLORStest_SST"
"469","theta","10","ORC_ALL_MultiLORS","Beta_SSE",35.6402251713239,0.308467299630748,"thetaORC_ALL_MultiLORSBeta_SSE"
"470","theta","10","ORC_ALL_MultiLORS","test_R2",0.732633839273934,0.000285661499171042,"thetaORC_ALL_MultiLORStest_R2"
"471","theta","10","ORC_ALL_MultiLORS","test_SSE",534726.21353628,822.6723421673,"thetaORC_ALL_MultiLORStest_SSE"
"472","theta","10","ORC_ALL_MultiLORS","test_SST",1999986.4428987,2819.01393595922,"thetaORC_ALL_MultiLORStest_SST"
"473","theta","10","ORC_L_ALL_glmnet","Beta_SSE",28.9353305775021,0.266873272012539,"thetaORC_L_ALL_glmnetBeta_SSE"
"474","theta","10","ORC_L_ALL_glmnet","test_R2",0.735939698061379,0.000262919678888903,"thetaORC_L_ALL_glmnettest_R2"
"475","theta","10","ORC_L_ALL_glmnet","test_SSE",528062.83496775,808.909932524756,"thetaORC_L_ALL_glmnettest_SSE"
"476","theta","10","ORC_L_ALL_glmnet","test_SST",1999789.06900979,2827.2396903103,"thetaORC_L_ALL_glmnettest_SST"
"477","theta","10","ORC_L_glmnet","Beta_SSE",85.9439041740781,0.904478038144619,"thetaORC_L_glmnetBeta_SSE"
"478","theta","10","ORC_L_glmnet","test_R2",0.7036004798742,0.000465989947043444,"thetaORC_L_glmnettest_R2"
"479","theta","10","ORC_L_glmnet","test_SSE",593433.681614201,1109.3863527319,"thetaORC_L_glmnettest_SSE"
"480","theta","10","ORC_L_glmnet","test_SST",2002153.97033618,2884.49115958188,"thetaORC_L_glmnettest_SST"
"481","theta","20","glmnet","Beta_SSE",197.687737945902,2.30110013477705,"thetaglmnetBeta_SSE"
"482","theta","20","glmnet","test_R2",0.671709187083924,0.000853617642917277,"thetaglmnettest_R2"
"483","theta","20","glmnet","test_SSE",986250.745814209,3043.63024948694,"thetaglmnettest_SSE"
"484","theta","20","glmnet","test_SST",3004199.62651486,5073.40280925231,"thetaglmnettest_SST"
"485","theta","20","MultiLORS","Beta_SSE",141.741285869677,1.53097803663806,"thetaMultiLORSBeta_SSE"
"486","theta","20","MultiLORS","test_R2",0.696682899268904,0.000538197106819273,"thetaMultiLORStest_R2"
"487","theta","20","MultiLORS","test_SSE",911221.320021531,2099.15939050504,"thetaMultiLORStest_SSE"
"488","theta","20","MultiLORS","test_SST",3004199.62651486,5073.40280925231,"thetaMultiLORStest_SST"
"489","theta","20","ORC_ALL_MultiLORS","Beta_SSE",38.4734144230853,0.385636810849609,"thetaORC_ALL_MultiLORSBeta_SSE"
"490","theta","20","ORC_ALL_MultiLORS","test_R2",0.737608976999472,0.000292647520504484,"thetaORC_ALL_MultiLORStest_R2"
"491","theta","20","ORC_ALL_MultiLORS","test_SSE",787172.583235553,1409.019048559,"thetaORC_ALL_MultiLORStest_SSE"
"492","theta","20","ORC_ALL_MultiLORS","test_SST",3000011.74886177,4934.85853570781,"thetaORC_ALL_MultiLORStest_SST"
"493","theta","20","ORC_L_ALL_glmnet","Beta_SSE",30.1326677844871,0.277253853412232,"thetaORC_L_ALL_glmnetBeta_SSE"
"494","theta","20","ORC_L_ALL_glmnet","test_R2",0.740368412824384,0.000280689053420392,"thetaORC_L_ALL_glmnettest_R2"
"495","theta","20","ORC_L_ALL_glmnet","test_SSE",778792.842524026,1397.14339134775,"thetaORC_L_ALL_glmnettest_SSE"
"496","theta","20","ORC_L_ALL_glmnet","test_SST",2999619.73925206,4950.4409894369,"thetaORC_L_ALL_glmnettest_SST"
"497","theta","20","ORC_L_glmnet","Beta_SSE",96.56649332531,1.12228281567179,"thetaORC_L_glmnetBeta_SSE"
"498","theta","20","ORC_L_glmnet","test_R2",0.716642209449067,0.000441213095392153,"thetaORC_L_glmnettest_R2"
"499","theta","20","ORC_L_glmnet","test_SSE",850920.723246212,1669.18621817802,"thetaORC_L_glmnettest_SSE"
"500","theta","20","ORC_L_glmnet","test_SST",3003015.64290343,5028.22121785353,"thetaORC_L_glmnettest_SST"
"501","theta","30","glmnet","Beta_SSE",262.55314940604,3.22585615114199,"thetaglmnetBeta_SSE"
"502","theta","30","glmnet","test_R2",0.671933509988776,0.000918859195920092,"thetaglmnettest_R2"
"503","theta","30","glmnet","test_SSE",1314152.38998464,4432.77831043456,"thetaglmnettest_SSE"
"504","theta","30","glmnet","test_SST",4005743.65031415,7272.14904198835,"thetaglmnettest_SST"
"505","theta","30","MultiLORS","Beta_SSE",163.987788407331,1.84883497888464,"thetaMultiLORSBeta_SSE"
"506","theta","30","MultiLORS","test_R2",0.704258761735725,0.00052059633492974,"thetaMultiLORStest_R2"
"507","theta","30","MultiLORS","test_SSE",1184659.80116452,2867.88460807339,"thetaMultiLORStest_SSE"
"508","theta","30","MultiLORS","test_SST",4005743.65031415,7272.14904198835,"thetaMultiLORStest_SST"
"509","theta","30","ORC_ALL_MultiLORS","Beta_SSE",40.1369426769351,0.452097615051135,"thetaORC_ALL_MultiLORSBeta_SSE"
"510","theta","30","ORC_ALL_MultiLORS","test_R2",0.74034709221466,0.000302895146929626,"thetaORC_ALL_MultiLORStest_R2"
"511","theta","30","ORC_ALL_MultiLORS","test_SSE",1038640.68221154,2017.20985512405,"thetaORC_ALL_MultiLORStest_SSE"
"512","theta","30","ORC_ALL_MultiLORS","test_SST",4000129.53725911,7086.58766269503,"thetaORC_ALL_MultiLORStest_SST"
"513","theta","30","ORC_L_ALL_glmnet","Beta_SSE",30.8811616303333,0.288745576860892,"thetaORC_L_ALL_glmnetBeta_SSE"
"514","theta","30","ORC_L_ALL_glmnet","test_R2",0.742656123662306,0.000293673065297542,"thetaORC_L_ALL_glmnettest_R2"
"515","theta","30","ORC_L_ALL_glmnet","test_SSE",1029253.58787936,2004.2220431662,"thetaORC_L_ALL_glmnettest_SSE"
"516","theta","30","ORC_L_ALL_glmnet","test_SST",3999542.50995989,7109.29790614246,"thetaORC_L_ALL_glmnettest_SST"
"517","theta","30","ORC_L_glmnet","Beta_SSE",103.672827325795,1.26949577821161,"thetaORC_L_glmnetBeta_SSE"
"518","theta","30","ORC_L_glmnet","test_R2",0.723765453553888,0.000429987267728637,"thetaORC_L_glmnettest_R2"
"519","theta","30","ORC_L_glmnet","test_SSE",1106025.44954325,2261.6131077742,"thetaORC_L_glmnettest_SSE"
"520","theta","30","ORC_L_glmnet","test_SST",4003972.25223563,7208.41702715324,"thetaORC_L_glmnettest_SST"
"521","theta","40","glmnet","Beta_SSE",327.301811518669,4.19060988864519,"thetaglmnetBeta_SSE"
"522","theta","40","glmnet","test_R2",0.67209114007133,0.000955963328375365,"thetaglmnettest_R2"
"523","theta","40","glmnet","test_SSE",1641956.33764661,5855.82019582439,"thetaglmnettest_SSE"
"524","theta","40","glmnet","test_SST",5007335.49895253,9481.79351381713,"thetaglmnettest_SST"
"525","theta","40","MultiLORS","Beta_SSE",182.802018498276,2.17580989190623,"thetaMultiLORSBeta_SSE"
"526","theta","40","MultiLORS","test_R2",0.709648549821369,0.000502958740145134,"thetaMultiLORStest_R2"
"527","theta","40","MultiLORS","test_SSE",1453882.31056645,3570.83158037298,"thetaMultiLORStest_SSE"
"528","theta","40","MultiLORS","test_SST",5007335.49895253,9481.79351381713,"thetaMultiLORStest_SST"
"529","theta","40","ORC_ALL_MultiLORS","Beta_SSE",41.3472940998686,0.490098156661835,"thetaORC_ALL_MultiLORSBeta_SSE"
"530","theta","40","ORC_ALL_MultiLORS","test_R2",0.742094754938745,0.000308938780120271,"thetaORC_ALL_MultiLORStest_R2"
"531","theta","40","ORC_ALL_MultiLORS","test_SSE",1289596.31098622,2618.73956959166,"thetaORC_ALL_MultiLORStest_SSE"
"532","theta","40","ORC_ALL_MultiLORS","test_SST",5000293.97695457,9250.02846175264,"thetaORC_ALL_MultiLORStest_SST"
"533","theta","40","ORC_L_ALL_glmnet","Beta_SSE",31.3959571391021,0.295017572996912,"thetaORC_L_ALL_glmnetBeta_SSE"
"534","theta","40","ORC_L_ALL_glmnet","test_R2",0.744056699826931,0.000301367800617454,"thetaORC_L_ALL_glmnettest_R2"
"535","theta","40","ORC_L_ALL_glmnet","test_SSE",1279586.15776606,2604.23471587505,"thetaORC_L_ALL_glmnettest_SSE"
"536","theta","40","ORC_L_ALL_glmnet","test_SST",4999511.64701083,9279.80340695044,"thetaORC_L_ALL_glmnettest_SST"
"537","theta","40","ORC_L_glmnet","Beta_SSE",108.710386499091,1.35828251138679,"thetaORC_L_glmnetBeta_SSE"
"538","theta","40","ORC_L_glmnet","test_R2",0.72835086606384,0.000411715745275313,"thetaORC_L_glmnettest_R2"
"539","theta","40","ORC_L_glmnet","test_SSE",1359585.2427757,2829.46267705698,"thetaORC_L_glmnettest_SSE"
"540","theta","40","ORC_L_glmnet","test_SST",5004976.95037857,9400.65029129018,"thetaORC_L_glmnettest_SST"
"541","theta","50","glmnet","Beta_SSE",391.908319813758,5.09898301676842,"thetaglmnetBeta_SSE"
"542","theta","50","glmnet","test_R2",0.672243122688667,0.00098174326691993,"thetaglmnettest_R2"
"543","theta","50","glmnet","test_SSE",1969488.02742087,7271.76217704345,"thetaglmnettest_SSE"
"544","theta","50","glmnet","test_SST",6008957.53866364,11696.1553187715,"thetaglmnettest_SST"
"545","theta","50","MultiLORS","Beta_SSE",198.821900262413,2.61031702819033,"thetaMultiLORSBeta_SSE"
"546","theta","50","MultiLORS","test_R2",0.713692467077299,0.000495970322095308,"thetaMultiLORStest_R2"
"547","theta","50","MultiLORS","test_SSE",1720402.14515084,4231.39450183541,"thetaMultiLORStest_SSE"
"548","theta","50","MultiLORS","test_SST",6008957.53866364,11696.1553187715,"thetaMultiLORStest_SST"
"549","theta","50","ORC_ALL_MultiLORS","Beta_SSE",42.136302062179,0.485836308786941,"thetaORC_ALL_MultiLORSBeta_SSE"
"550","theta","50","ORC_ALL_MultiLORS","test_R2",0.743299204079695,0.000316262507391871,"thetaORC_ALL_MultiLORStest_R2"
"551","theta","50","ORC_ALL_MultiLORS","test_SSE",1540323.46676976,3245.50438940647,"thetaORC_ALL_MultiLORStest_SSE"
"552","theta","50","ORC_ALL_MultiLORS","test_SST",6000487.78313743,11418.7264797017,"thetaORC_ALL_MultiLORStest_SST"
"553","theta","50","ORC_L_ALL_glmnet","Beta_SSE",31.7702630597866,0.298596870904015,"thetaORC_L_ALL_glmnetBeta_SSE"
"554","theta","50","ORC_L_ALL_glmnet","test_R2",0.74500519767174,0.000307039593110296,"thetaORC_L_ALL_glmnettest_R2"
"555","theta","50","ORC_L_ALL_glmnet","test_SSE",1529837.37282678,3207.98026593065,"thetaORC_L_ALL_glmnettest_SSE"
"556","theta","50","ORC_L_ALL_glmnet","test_SST",5999509.94100103,11455.5473041869,"thetaORC_L_ALL_glmnettest_SST"
"557","theta","50","ORC_L_glmnet","Beta_SSE",112.755165731139,1.43010318807464,"thetaORC_L_glmnetBeta_SSE"
"558","theta","50","ORC_L_glmnet","test_R2",0.731527889369035,0.000397038027175992,"thetaORC_L_glmnettest_R2"
"559","theta","50","ORC_L_glmnet","test_SSE",1612431.76519062,3382.0257188955,"thetaORC_L_glmnettest_SSE"
"560","theta","50","ORC_L_glmnet","test_SST",6006011.99557859,11598.3268045896,"thetaORC_L_glmnettest_SST"
"561","theta","60","glmnet","Beta_SSE",456.752468225287,6.03318604321375,"thetaglmnetBeta_SSE"
"562","theta","60","glmnet","test_R2",0.672299647413089,0.000998638623721444,"thetaglmnettest_R2"
"563","theta","60","glmnet","test_SSE",2297390.64657067,8660.96537101809,"thetaglmnettest_SSE"
"564","theta","60","glmnet","test_SST",7010600.85027422,13912.9206844086,"thetaglmnettest_SST"
"565","theta","60","MultiLORS","Beta_SSE",213.30979461535,2.83856622875998,"thetaMultiLORSBeta_SSE"
"566","theta","60","MultiLORS","test_R2",0.716827535000813,0.000487091572846565,"thetaMultiLORStest_R2"
"567","theta","60","MultiLORS","test_SSE",1985199.34776574,4895.59556546629,"thetaMultiLORStest_SSE"
"568","theta","60","MultiLORS","test_SST",7010600.85027422,13912.9206844086,"thetaMultiLORStest_SST"
"569","theta","60","ORC_ALL_MultiLORS","Beta_SSE",42.9140556611246,0.507885536528045,"thetaORC_ALL_MultiLORSBeta_SSE"
"570","theta","60","ORC_ALL_MultiLORS","test_R2",0.744182714482401,0.000318547446503487,"thetaORC_ALL_MultiLORStest_R2"
"571","theta","60","ORC_ALL_MultiLORS","test_SSE",1790893.09752575,3850.44102082375,"thetaORC_ALL_MultiLORStest_SSE"
"572","theta","60","ORC_ALL_MultiLORS","test_SST",7000702.24155844,13590.224373764,"thetaORC_ALL_MultiLORStest_SST"
"573","theta","60","ORC_L_ALL_glmnet","Beta_SSE",32.0688707838923,0.304709085333791,"thetaORC_L_ALL_glmnetBeta_SSE"
"574","theta","60","ORC_L_ALL_glmnet","test_R2",0.745688017479827,0.000311558598002475,"thetaORC_L_ALL_glmnettest_R2"
"575","theta","60","ORC_L_ALL_glmnet","test_SSE",1780056.41984151,3813.58712347049,"thetaORC_L_ALL_glmnettest_SSE"
"576","theta","60","ORC_L_ALL_glmnet","test_SST",6999528.7268872,13634.0874006192,"thetaORC_L_ALL_glmnettest_SST"
"577","theta","60","ORC_L_glmnet","Beta_SSE",116.156600330013,1.5149290372258,"thetaORC_L_glmnetBeta_SSE"
"578","theta","60","ORC_L_glmnet","test_R2",0.733866201269605,0.000387508216187514,"thetaORC_L_glmnettest_R2"
"579","theta","60","ORC_L_glmnet","test_SSE",1864800.82436064,3962.27812408593,"thetaORC_L_glmnettest_SSE"
"580","theta","60","ORC_L_glmnet","test_SST",7007068.41856782,13798.9206198386,"thetaORC_L_glmnettest_SST"
"581","theta","70","glmnet","Beta_SSE",521.313746222463,6.91850125980117,"thetaglmnetBeta_SSE"
"582","theta","70","glmnet","test_R2",0.672370403763345,0.00100366910405053,"thetaglmnettest_R2"
"583","theta","70","glmnet","test_SSE",2625072.32136839,10022.7725023175,"thetaglmnettest_SSE"
"584","theta","70","glmnet","test_SST",8012260.18724779,16131.0370842086,"thetaglmnettest_SST"
"585","theta","70","MultiLORS","Beta_SSE",226.380260681119,3.32935923849869,"thetaMultiLORSBeta_SSE"
"586","theta","70","MultiLORS","test_R2",0.719330910208095,0.000489308044151955,"thetaMultiLORStest_R2"
"587","theta","70","MultiLORS","test_SSE",2248780.68696037,5568.88675954401,"thetaMultiLORStest_SSE"
"588","theta","70","MultiLORS","test_SST",8012260.18724779,16131.0370842086,"thetaMultiLORStest_SST"
"589","theta","70","ORC_ALL_MultiLORS","Beta_SSE",43.4212885553001,0.515131935738488,"thetaORC_ALL_MultiLORSBeta_SSE"
"590","theta","70","ORC_ALL_MultiLORS","test_R2",0.744860946025618,0.0003203818016081,"thetaORC_ALL_MultiLORStest_R2"
"591","theta","70","ORC_ALL_MultiLORS","test_SSE",2041341.15817735,4435.00313897123,"thetaORC_ALL_MultiLORStest_SSE"
"592","theta","70","ORC_ALL_MultiLORS","test_SST",8000932.23782643,15763.3813029712,"thetaORC_ALL_MultiLORStest_SST"
"593","theta","70","ORC_L_ALL_glmnet","Beta_SSE",32.2976281908565,0.30111507607109,"thetaORC_L_ALL_glmnetBeta_SSE"
"594","theta","70","ORC_L_ALL_glmnet","test_R2",0.746206792575088,0.000315390762004206,"thetaORC_L_ALL_glmnettest_R2"
"595","theta","70","ORC_L_ALL_glmnet","test_SSE",2030225.90465763,4417.72875586955,"thetaORC_L_ALL_glmnettest_SSE"
"596","theta","70","ORC_L_ALL_glmnet","test_SST",7999562.92344603,15814.2887448864,"thetaORC_L_ALL_glmnettest_SST"
"597","theta","70","ORC_L_glmnet","Beta_SSE",119.072771958732,1.58070160528134,"thetaORC_L_glmnetBeta_SSE"
"598","theta","70","ORC_L_glmnet","test_R2",0.735654395912702,0.000380176584699643,"thetaORC_L_glmnettest_R2"
"599","theta","70","ORC_L_glmnet","test_SSE",2116898.07295729,4544.96583451115,"thetaORC_L_glmnettest_SSE"
"600","theta","70","ORC_L_glmnet","test_SST",8008140.94485973,16001.2536814377,"thetaORC_L_glmnettest_SST"
"601","theta","80","glmnet","Beta_SSE",585.975161030684,7.78427756685823,"thetaglmnetBeta_SSE"
"602","theta","80","glmnet","test_R2",0.672431865457873,0.00100621378781071,"thetaglmnettest_R2"
"603","theta","80","glmnet","test_SSE",2952700.10808622,11372.4124793693,"thetaglmnettest_SSE"
"604","theta","80","glmnet","test_SST",9013932.15627636,18349.9620397973,"thetaglmnettest_SST"
"605","theta","80","MultiLORS","Beta_SSE",238.216315817822,3.59125314553311,"thetaMultiLORSBeta_SSE"
"606","theta","80","MultiLORS","test_R2",0.721407761413506,0.00048542346991605,"thetaMultiLORStest_R2"
"607","theta","80","MultiLORS","test_SSE",2511196.73416069,6256.52469132608,"thetaMultiLORStest_SSE"
"608","theta","80","MultiLORS","test_SST",9013932.15627636,18349.9620397973,"thetaMultiLORStest_SST"
"609","theta","80","ORC_ALL_MultiLORS","Beta_SSE",43.9851922240486,0.556967993537313,"thetaORC_ALL_MultiLORSBeta_SSE"
"610","theta","80","ORC_ALL_MultiLORS","test_R2",0.745392166336768,0.000323020109886775,"thetaORC_ALL_MultiLORStest_R2"
"611","theta","80","ORC_ALL_MultiLORS","test_SSE",2291759.23473601,5041.0792918777,"thetaORC_ALL_MultiLORStest_SSE"
"612","theta","80","ORC_ALL_MultiLORS","test_SST",9001174.46965428,17937.5954048763,"thetaORC_ALL_MultiLORStest_SST"
"613","theta","80","ORC_L_ALL_glmnet","Beta_SSE",32.5081206264157,0.309650419105988,"thetaORC_L_ALL_glmnetBeta_SSE"
"614","theta","80","ORC_L_ALL_glmnet","test_R2",0.746611133543205,0.00031791959552722,"thetaORC_L_ALL_glmnettest_R2"
"615","theta","80","ORC_L_ALL_glmnet","test_SSE",2280390.89558746,5025.43398572604,"thetaORC_L_ALL_glmnettest_SSE"
"616","theta","80","ORC_L_ALL_glmnet","test_SST",8999609.25175321,17995.5518587763,"thetaORC_L_ALL_glmnettest_SST"
"617","theta","80","ORC_L_glmnet","Beta_SSE",121.70769183738,1.6381703785669,"thetaORC_L_glmnetBeta_SSE"
"618","theta","80","ORC_L_glmnet","test_R2",0.73707985527461,0.000376222986897198,"thetaORC_L_glmnettest_R2"
"619","theta","80","ORC_L_glmnet","test_SSE",2368686.34986637,5135.95114741518,"thetaORC_L_glmnettest_SSE"
"620","theta","80","ORC_L_glmnet","test_SST",9009226.16369315,18204.7020449621,"thetaORC_L_glmnettest_SST"
"621","theta","90","glmnet","Beta_SSE",650.559206053332,8.65340316970453,"thetaglmnetBeta_SSE"
"622","theta","90","glmnet","test_R2",0.672490204251635,0.00101032396831985,"thetaglmnettest_R2"
"623","theta","90","glmnet","test_SSE",3280239.11777094,12732.36124476,"thetaglmnettest_SSE"
"624","theta","90","glmnet","test_SST",10015614.4138368,20569.3906305905,"thetaglmnettest_SST"
"625","theta","90","MultiLORS","Beta_SSE",249.698987356521,3.93945097504129,"thetaMultiLORSBeta_SSE"
"626","theta","90","MultiLORS","test_R2",0.723154872455207,0.000482582155344537,"thetaMultiLORStest_R2"
"627","theta","90","MultiLORS","test_SSE",2772757.78503972,6953.2585080167,"thetaMultiLORStest_SSE"
"628","theta","90","MultiLORS","test_SST",10015614.4138368,20569.3906305905,"thetaMultiLORStest_SST"
"629","theta","90","ORC_ALL_MultiLORS","Beta_SSE",44.3679273806755,0.550255977959406,"thetaORC_ALL_MultiLORSBeta_SSE"
"630","theta","90","ORC_ALL_MultiLORS","test_R2",0.745823779798637,0.000325202062858678,"thetaORC_ALL_MultiLORStest_R2"
"631","theta","90","ORC_ALL_MultiLORS","test_SSE",2542113.32718875,5646.37284933096,"thetaORC_ALL_MultiLORStest_SSE"
"632","theta","90","ORC_ALL_MultiLORS","test_SST",10001426.6593436,20112.5194154209,"thetaORC_ALL_MultiLORStest_SST"
"633","theta","90","ORC_L_ALL_glmnet","Beta_SSE",32.6804737711754,0.313333971328299,"thetaORC_L_ALL_glmnetBeta_SSE"
"634","theta","90","ORC_L_ALL_glmnet","test_R2",0.746937507777014,0.00032007440814964,"thetaORC_L_ALL_glmnettest_R2"
"635","theta","90","ORC_L_ALL_glmnet","test_SSE",2530529.22270514,5630.74997286561,"thetaORC_L_ALL_glmnettest_SSE"
"636","theta","90","ORC_L_ALL_glmnet","test_SST",9999665.45121635,20177.5303815326,"thetaORC_L_ALL_glmnettest_SST"
"637","theta","90","ORC_L_glmnet","Beta_SSE",124.122238209752,1.69100307280217,"thetaORC_L_glmnetBeta_SSE"
"638","theta","90","ORC_L_glmnet","test_R2",0.738230183613905,0.000373001983847344,"thetaORC_L_glmnettest_R2"
"639","theta","90","ORC_L_glmnet","test_SSE",2620378.04382035,5747.65109183298,"thetaORC_L_glmnettest_SSE"
"640","theta","90","ORC_L_glmnet","test_SST",10010321.7197853,20408.9043821947,"thetaORC_L_glmnettest_SST"
"641","theta","100","glmnet","Beta_SSE",715.23992218675,9.62238562863436,"thetaglmnetBeta_SSE"
"642","theta","100","glmnet","test_R2",0.672535698930172,0.00101856504868907,"thetaglmnettest_R2"
"643","theta","100","glmnet","test_SSE",3607807.53061561,14175.0658605125,"thetaglmnettest_SSE"
"644","theta","100","glmnet","test_SST",11017305.2614375,22789.1402562276,"thetaglmnettest_SST"
"645","theta","100","MultiLORS","Beta_SSE",260.336033448086,4.30699543323512,"thetaMultiLORSBeta_SSE"
"646","theta","100","MultiLORS","test_R2",0.724641216323382,0.00048419391463445,"thetaMultiLORStest_R2"
"647","theta","100","MultiLORS","test_SSE",3033693.57403485,7663.20095650527,"thetaMultiLORStest_SSE"
"648","theta","100","MultiLORS","test_SST",11017305.2614375,22789.1402562276,"thetaMultiLORStest_SST"
"649","theta","100","ORC_ALL_MultiLORS","Beta_SSE",44.7812164720666,0.569123522337397,"thetaORC_ALL_MultiLORSBeta_SSE"
"650","theta","100","ORC_ALL_MultiLORS","test_R2",0.746180787565565,0.000326274287217595,"thetaORC_ALL_MultiLORStest_R2"
"651","theta","100","ORC_ALL_MultiLORS","test_SSE",2792427.02276707,6252.6593844265,"thetaORC_ALL_MultiLORStest_SSE"
"652","theta","100","ORC_ALL_MultiLORS","test_SST",11001687.1578221,22287.9392350333,"thetaORC_ALL_MultiLORStest_SST"
"653","theta","100","ORC_L_ALL_glmnet","Beta_SSE",32.8255201887162,0.312029393880569,"thetaORC_L_ALL_glmnetBeta_SSE"
"654","theta","100","ORC_L_ALL_glmnet","test_R2",0.747206863853242,0.000321726013051652,"thetaORC_L_ALL_glmnettest_R2"
"655","theta","100","ORC_L_ALL_glmnet","test_SSE",2780644.00452442,6234.40585261959,"thetaORC_L_ALL_glmnettest_SSE"
"656","theta","100","ORC_L_ALL_glmnet","test_SST",10999729.8856978,22360.0104490184,"thetaORC_L_ALL_glmnettest_SST"
"657","theta","100","ORC_L_glmnet","Beta_SSE",126.420072624205,1.74935665466645,"thetaORC_L_glmnetBeta_SSE"
"658","theta","100","ORC_L_glmnet","test_R2",0.739182051093503,0.000369715196606778,"thetaORC_L_glmnettest_R2"
"659","theta","100","ORC_L_glmnet","test_SSE",2871953.74731183,6339.42383598955,"thetaORC_L_glmnettest_SSE"
"660","theta","100","ORC_L_glmnet","test_SST",11011425.9062746,22613.6371226622,"thetaORC_L_glmnettest_SST"
